#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  6    4  7    5  3    6  6    7  4    8  8    9  4    10 8    
11 6    12 7    13 7    14 6    15 4    16 7    17 6    18 7    19 8    20 8    
21 5    22 6    23 4    24 7    25 8    26 7    27 5    28 7    29 7    30 5    
31 5    32 8    

[2,*]
1  2    2  3    3  4    4  2    5  3    6  2    7  4    8  2    9  4    10 3    
11 4    12 4    13 3    14 2    15 4    16 4    17 4    18 4    19 4    20 3    
21 3    22 2    23 4    24 4    25 4    26 3    27 4    28 4    29 3    30 3    
31 4    32 4    

[3,*]
1  1    2  3    3  1    4  2    5  2    6  3    7  1    8  3    9  2    10 3    
11 3    12 3    13 2    14 3    15 3    16 3    17 3    18 3    19 2    20 2    
21 2    22 3    23 3    24 3    25 2    26 3    27 3    28 2    29 2    30 3    
31 3    32 2    

[4,*]
1  1    2  1    3  2    4  1    5  3    6  1    7  3    8  2    9  3    10 2    
11 2    12 1    13 2    14 2    15 2    16 3    17 3    18 2    19 2    20 1    
21 2    22 3    23 3    24 2    25 2    26 2    27 2    28 2    29 3    30 3    
31 2    32 3    
;
