#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  6    4  8    5  6    6  4    7  8    8  4    9  4    10 6    
11 7    12 5    13 6    14 8    15 6    16 6    17 9    18 8    19 6    20 6    
21 6    22 7    23 6    24 6    25 7    26 6    27 7    28 6    29 8    30 7    
31 7    32 5    

[2,*]
1  2    2  3    3  4    4  3    5  2    6  4    7  2    8  2    9  3    10 4    
11 3    12 3    13 4    14 3    15 3    16 5    17 4    18 3    19 3    20 3    
21 4    22 3    23 3    24 4    25 4    26 4    27 3    28 5    29 4    30 4    
31 3    32 4    

[3,*]
1  1    2  3    3  2    4  2    5  3    6  1    7  2    8  2    9  3    10 2    
11 2    12 3    13 2    14 2    15 4    16 3    17 2    18 2    19 2    20 3    
21 2    22 2    23 3    24 3    25 3    26 2    27 3    28 3    29 3    30 2    
31 3    32 2    

[4,*]
1  1    2  2    3  1    4  3    5  1    6  1    7  2    8  2    9  2    10 2    
11 3    12 2    13 2    14 3    15 3    16 2    17 2    18 2    19 2    20 2    
21 2    22 3    23 2    24 2    25 2    26 3    27 2    28 3    29 1    30 2    
31 2    32 3    

[5,*]
1  1    2  1    3  2    4  1    5  1    6  1    7  1    8  1    9  1    10 2    
11 1    12 1    13 2    14 2    15 1    16 1    17 1    18 2    19 1    20 1    
21 2    22 1    23 1    24 1    25 2    26 1    27 2    28 1    29 2    30 1    
31 2    32 1    

[6,*]
1  1    2  5    3  2    4  2    5  3    6  4    7  3    8  3    9  5    10 4    
11 4    12 6    13 5    14 4    15 4    16 4    17 4    18 3    19 3    20 5    
21 4    22 4    23 3    24 5    25 4    26 4    27 2    28 4    29 4    30 5    
31 4    32 4    

[7,*]
1  4    2  3    3  4    4  5    5  6    6  5    7  5    8  7    9  5    10 5    
11 7    12 7    13 5    14 5    15 5    16 6    17 5    18 5    19 6    20 6    
21 6    22 5    23 7    24 6    25 6    26 4    27 6    28 5    29 7    30 6    
31 6    32 3    

[8,*]
1  1    2  1    3  1    4  1    5  1    6  1    7  2    8  1    9  1    10 2    
11 2    12 1    13 1    14 1    15 1    16 1    17 1    18 2    19 1    20 1    
21 1    22 2    23 1    24 2    25 1    26 1    27 1    28 2    29 1    30 2    
31 1    32 1    
;
