#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  8    4  8    5  5    6  6    7  4    8  7    9  8    10 7    
11 5    12 7    13 7    14 5    15 5    16 8    17 7    18 6    19 8    20 6    
21 5    22 7    23 5    24 8    25 7    26 8    27 7    28 8    29 7    30 4    
31 6    32 5    

[2,*]
1  2    2  4    3  4    4  3    5  3    6  2    7  4    8  4    9  4    10 3    
11 4    12 4    13 3    14 3    15 4    16 4    17 3    18 4    19 3    20 3    
21 4    22 3    23 4    24 4    25 4    26 4    27 4    28 4    29 2    30 3    
31 3    32 4    

[3,*]
1  1    2  3    3  2    4  2    5  2    6  3    7  3    8  3    9  2    10 3    
11 3    12 2    13 2    14 3    15 3    16 2    17 3    18 3    19 2    20 3    
21 2    22 3    23 3    24 3    25 3    26 3    27 3    28 2    29 2    30 2    
31 3    32 3    

[4,*]
1  1    2  2    3  2    4  1    5  2    6  3    7  3    8  2    9  2    10 2    
11 2    12 2    13 3    14 3    15 2    16 3    17 2    18 2    19 3    20 2    
21 3    22 2    23 3    24 3    25 3    26 2    27 1    28 2    29 2    30 2    
31 3    32 2    
;
