#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  6    4  7    5  8    6  8    7  5    8  6    9  4    10 7    
11 8    12 7    13 5    14 7    15 7    16 5    17 5    18 8    19 7    20 6    
21 8    22 6    23 5    24 7    25 5    26 8    27 7    28 8    29 7    30 8    
31 7    32 4    

[2,*]
1  2    2  4    3  4    4  4    5  4    6  3    7  3    8  2    9  4    10 4    
11 4    12 3    13 4    14 4    15 3    16 3    17 4    18 4    19 3    20 4    
21 3    22 3    23 4    24 3    25 4    26 4    27 4    28 4    29 4    30 4    
31 2    32 3    

[3,*]
1  1    2  3    3  3    4  3    5  2    6  2    7  2    8  3    9  3    10 3    
11 2    12 3    13 3    14 2    15 2    16 3    17 3    18 2    19 3    20 3    
21 2    22 3    23 2    24 3    25 3    26 3    27 3    28 3    29 3    30 2    
31 2    32 2    

[4,*]
1  1    2  3    3  3    4  2    5  2    6  1    7  2    8  3    9  3    10 2    
11 2    12 2    13 2    14 2    15 3    16 3    17 2    18 3    19 2    20 2    
21 3    22 2    23 3    24 2    25 3    26 3    27 3    28 2    29 1    30 2    
31 2    32 2    

[5,*]
1  1    2  2    3  1    4  1    5  1    6  2    7  2    8  2    9  1    10 1    
11 1    12 1    13 1    14 2    15 2    16 1    17 2    18 1    19 1    20 2    
21 1    22 2    23 1    24 2    25 2    26 2    27 1    28 1    29 1    30 1    
31 1    32 2    

[6,*]
1  3    2  3    3  3    4  2    5  4    6  5    7  4    8  3    9  4    10 4    
11 3    12 3    13 5    14 4    15 4    16 5    17 4    18 3    19 5    20 3    
21 5    22 4    23 5    24 5    25 5    26 4    27 2    28 4    29 3    30 4    
31 5    32 4    

[7,*]
1  3    2  5    3  4    4  6    5  7    6  6    7  4    8  6    9  6    10 5    
11 5    12 7    13 6    14 6    15 7    16 6    17 5    18 6    19 5    20 7    
21 6    22 7    23 6    24 7    25 6    26 4    27 5    28 5    29 6    30 6    
31 6    32 6    

[8,*]
1  1    2  1    3  1    4  2    5  1    6  1    7  1    8  1    9  1    10 1    
11 2    12 2    13 1    14 2    15 1    16 1    17 2    18 1    19 2    20 1    
21 2    22 2    23 2    24 1    25 1    26 1    27 1    28 1    29 2    30 1    
31 1    32 2    
;
