#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  5    3  7    4  7    5  7    6  7    7  8    8  6    9  8    10 3    
11 4    12 5    13 6    14 7    15 8    16 7    17 4    18 5    19 6    20 9    
21 7    22 4    23 5    24 7    25 6    26 4    27 6    28 8    29 6    30 8    
31 4    32 4    

[2,*]
1  1    2  4    3  4    4  4    5  4    6  4    7  3    8  4    9  2    10 2    
11 3    12 3    13 4    14 4    15 4    16 2    17 3    18 4    19 5    20 4    
21 3    22 3    23 4    24 3    25 2    26 3    27 4    28 3    29 4    30 2    
31 3    32 3    

[3,*]
1  1    2  3    3  3    4  3    5  3    6  2    7  3    8  1    9  1    10 2    
11 2    12 3    13 3    14 3    15 1    16 2    17 3    18 3    19 3    20 2    
21 2    22 3    23 2    24 2    25 2    26 3    27 2    28 3    29 1    30 2    
31 2    32 3    

[4,*]
1  1    2  2    3  2    4  3    5  2    6  3    7  1    8  1    9  1    10 2    
11 3    12 3    13 3    14 1    15 2    16 2    17 3    18 3    19 1    20 2    
21 3    22 2    23 1    24 2    25 3    26 2    27 3    28 1    29 1    30 2    
31 3    32 1    
;
