#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  4    3  7    4  6    5  8    6  6    7  4    8  8    9  4    10 4    
11 6    12 7    13 5    14 6    15 8    16 6    17 6    18 9    19 8    20 6    
21 6    22 6    23 7    24 6    25 6    26 7    27 6    28 7    29 6    30 8    
31 7    32 7    

[2,*]
1  1    2  4    3  3    4  4    5  3    6  2    7  4    8  2    9  2    10 3    
11 4    12 3    13 3    14 4    15 3    16 3    17 5    18 4    19 3    20 3    
21 3    22 4    23 3    24 3    25 4    26 4    27 4    28 3    29 5    30 4    
31 4    32 3    

[3,*]
1  1    2  2    3  3    4  2    5  2    6  3    7  1    8  2    9  2    10 3    
11 2    12 2    13 3    14 2    15 2    16 4    17 3    18 2    19 2    20 2    
21 3    22 2    23 2    24 3    25 3    26 3    27 2    28 3    29 3    30 3    
31 2    32 3    

[4,*]
1  1    2  3    3  2    4  1    5  3    6  1    7  1    8  2    9  2    10 2    
11 2    12 3    13 2    14 2    15 3    16 3    17 2    18 2    19 2    20 2    
21 2    22 2    23 3    24 2    25 2    26 2    27 3    28 2    29 3    30 1    
31 2    32 2    

[5,*]
1  1    2  1    3  1    4  2    5  1    6  1    7  1    8  1    9  1    10 1    
11 2    12 1    13 1    14 2    15 2    16 1    17 1    18 1    19 2    20 1    
21 1    22 2    23 1    24 1    25 1    26 2    27 1    28 2    29 1    30 2    
31 1    32 2    

[6,*]
1  1    2  2    3  5    4  2    5  2    6  3    7  4    8  3    9  3    10 5    
11 4    12 4    13 6    14 5    15 4    16 4    17 4    18 4    19 3    20 3    
21 5    22 4    23 4    24 3    25 5    26 4    27 4    28 2    29 4    30 4    
31 5    32 4    

[7,*]
1  2    2  6    3  3    4  4    5  5    6  6    7  5    8  5    9  7    10 5    
11 5    12 7    13 7    14 5    15 5    16 5    17 6    18 5    19 5    20 6    
21 6    22 6    23 5    24 7    25 6    26 6    27 4    28 6    29 5    30 7    
31 6    32 6    

[8,*]
1  1    2  1    3  1    4  1    5  1    6  1    7  1    8  2    9  1    10 1    
11 2    12 2    13 1    14 1    15 1    16 1    17 1    18 1    19 2    20 1    
21 1    22 1    23 2    24 1    25 2    26 1    27 1    28 1    29 2    30 1    
31 2    32 1    
;
