#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  7    4  6    5  6    6  7    7  6    8  7    9  8    10 4    
11 7    12 6    13 8    14 6    15 4    16 8    17 4    18 4    19 6    20 7    
21 5    22 6    23 8    24 6    25 6    26 9    27 8    28 6    29 6    30 6    
31 7    32 6    

[2,*]
1  2    2  4    3  4    4  3    5  4    6  4    7  4    8  4    9  2    10 4    
11 3    12 4    13 3    14 2    15 4    16 2    17 2    18 3    19 4    20 3    
21 3    22 4    23 3    24 3    25 5    26 4    27 3    28 3    29 3    30 4    
31 3    32 3    

[3,*]
1  1    2  3    3  2    4  3    5  3    6  3    7  3    8  1    9  3    10 2    
11 3    12 2    13 2    14 3    15 1    16 2    17 2    18 3    19 2    20 2    
21 3    22 2    23 2    24 4    25 3    26 2    27 2    28 2    29 3    30 2    
31 2    32 3    

[4,*]
1  1    2  2    3  2    4  2    5  3    6  3    7  1    8  2    9  2    10 3    
11 2    12 1    13 3    14 1    15 1    16 2    17 2    18 2    19 2    20 3    
21 2    22 2    23 3    24 3    25 2    26 2    27 2    28 2    29 2    30 2    
31 3    32 2    

[5,*]
1  1    2  1    3  1    4  2    5  2    6  1    7  2    8  1    9  2    10 1    
11 1    12 2    13 1    14 1    15 1    16 1    17 1    18 1    19 2    20 1    
21 1    22 2    23 2    24 1    25 1    26 1    27 2    28 1    29 1    30 2    
31 1    32 1    

[6,*]
1  2    2  4    3  4    4  5    5  2    6  4    7  4    8  5    9  3    10 2    
11 5    12 2    13 2    14 3    15 4    16 3    17 3    18 5    19 4    20 4    
21 6    22 5    23 4    24 4    25 4    26 4    27 3    28 3    29 5    30 4    
31 4    32 3    

[7,*]
1  4    2  6    3  7    4  3    5  6    6  6    7  6    8  5    9  4    10 6    
11 3    12 4    13 5    14 6    15 5    16 5    17 7    18 5    19 5    20 7    
21 7    22 5    23 5    24 5    25 6    26 5    27 5    28 6    29 6    30 6    
31 5    32 7    

[8,*]
1  1    2  2    3  1    4  1    5  1    6  2    7  1    8  1    9  2    10 1    
11 1    12 1    13 1    14 1    15 1    16 2    17 1    18 1    19 2    20 2    
21 1    22 1    23 1    24 1    25 1    26 1    27 2    28 1    29 1    30 1    
31 2    32 1    
;
