#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  5    3  7    4  7    5  5    6  5    7  8    8  7    9  6    10 8    
11 6    12 5    13 7    14 5    15 8    16 7    17 8    18 7    19 8    20 7    
21 4    22 6    23 5    24 7    25 7    26 7    27 7    28 8    29 6    30 8    
31 3    32 4    

[2,*]
1  1    2  4    3  4    4  3    5  3    6  4    7  4    8  3    9  4    10 3    
11 3    12 4    13 3    14 4    15 4    16 4    17 4    18 4    19 4    20 2    
21 3    22 3    23 4    24 4    25 4    26 4    27 4    28 3    29 4    30 2    
31 2    32 3    

[3,*]
1  1    2  3    3  2    4  2    5  3    6  3    7  2    8  3    9  3    10 2    
11 3    12 2    13 3    14 3    15 3    16 3    17 3    18 3    19 2    20 2    
21 2    22 3    23 3    24 3    25 3    26 3    27 2    28 3    29 1    30 1    
31 2    32 2    

[4,*]
1  1    2  2    3  2    4  3    5  3    6  2    7  3    8  2    9  2    10 3    
11 2    12 3    13 2    14 3    15 3    16 3    17 2    18 1    19 2    20 2    
21 2    22 3    23 2    24 2    25 3    26 2    27 3    28 1    29 1    30 1    
31 2    32 3    
;
