#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  4    3  7    4  6    5  7    6  8    7  8    8  5    9  6    10 4    
11 7    12 8    13 7    14 5    15 7    16 7    17 5    18 5    19 8    20 7    
21 6    22 8    23 6    24 5    25 7    26 5    27 8    28 7    29 8    30 7    
31 8    32 7    

[2,*]
1  1    2  4    3  4    4  4    5  4    6  4    7  3    8  3    9  2    10 4    
11 4    12 4    13 3    14 4    15 4    16 3    17 3    18 4    19 4    20 3    
21 4    22 3    23 3    24 4    25 3    26 4    27 4    28 4    29 4    30 4    
31 4    32 2    

[3,*]
1  1    2  3    3  3    4  3    5  3    6  2    7  2    8  2    9  3    10 3    
11 3    12 2    13 3    14 3    15 2    16 2    17 3    18 3    19 2    20 3    
21 3    22 2    23 3    24 2    25 3    26 3    27 3    28 3    29 3    30 3    
31 2    32 2    

[4,*]
1  1    2  2    3  3    4  3    5  2    6  2    7  1    8  2    9  3    10 3    
11 2    12 2    13 2    14 2    15 2    16 3    17 3    18 2    19 3    20 2    
21 2    22 3    23 2    24 3    25 2    26 3    27 3    28 3    29 2    30 1    
31 2    32 2    
;
