#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  6    3  5    4  7    5  7    6  6    7  6    8  7    9  6    10 7    
11 8    12 4    13 7    14 6    15 8    16 6    17 4    18 8    19 4    20 4    
21 6    22 7    23 5    24 6    25 8    26 6    27 6    28 9    29 8    30 6    
31 6    32 6    

[2,*]
1  1    2  3    3  4    4  4    5  4    6  3    7  4    8  4    9  4    10 4    
11 2    12 4    13 3    14 4    15 3    16 2    17 4    18 2    19 2    20 3    
21 4    22 3    23 3    24 4    25 3    26 3    27 5    28 4    29 3    30 3    
31 3    32 4    

[3,*]
1  1    2  3    3  3    4  3    5  2    6  3    7  3    8  3    9  3    10 1    
11 3    12 2    13 3    14 2    15 2    16 3    17 1    18 2    19 2    20 3    
21 2    22 2    23 3    24 2    25 2    26 4    27 3    28 2    29 2    30 2    
31 3    32 2    

[4,*]
1  1    2  3    3  2    4  2    5  2    6  2    7  3    8  3    9  1    10 2    
11 2    12 3    13 2    14 1    15 3    16 1    17 1    18 2    19 2    20 2    
21 2    22 3    23 2    24 2    25 3    26 3    27 2    28 2    29 2    30 2    
31 2    32 2    

[5,*]
1  1    2  1    3  1    4  1    5  1    6  2    7  2    8  1    9  2    10 1    
11 2    12 1    13 1    14 2    15 1    16 1    17 1    18 1    19 1    20 1    
21 2    22 1    23 1    24 2    25 2    26 1    27 1    28 1    29 2    30 1    
31 1    32 2    

[6,*]
1  2    2  4    3  4    4  4    5  4    6  5    7  2    8  4    9  4    10 5    
11 3    12 2    13 5    14 2    15 2    16 3    17 4    18 3    19 3    20 5    
21 4    22 4    23 6    24 5    25 4    26 4    27 4    28 4    29 3    30 3    
31 5    32 4    

[7,*]
1  3    2  6    3  6    4  6    5  7    6  3    7  6    8  6    9  6    10 5    
11 4    12 6    13 3    14 4    15 5    16 6    17 5    18 5    19 7    20 5    
21 5    22 7    23 7    24 5    25 5    26 5    27 6    28 5    29 5    30 6    
31 6    32 6    

[8,*]
1  1    2  1    3  2    4  2    5  1    6  1    7  1    8  2    9  1    10 1    
11 2    12 1    13 1    14 1    15 1    16 1    17 1    18 2    19 1    20 1    
21 2    22 2    23 1    24 1    25 1    26 1    27 1    28 1    29 2    30 1    
31 1    32 1    
;
