#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  7    4  5    5  7    6  7    7  5    8  5    9  8    10 7    
11 6    12 8    13 6    14 5    15 7    16 5    17 8    18 7    19 8    20 7    
21 8    22 7    23 4    24 6    25 5    26 7    27 7    28 7    29 7    30 8    
31 6    32 8    

[2,*]
1  2    2  4    3  3    4  4    5  4    6  3    7  3    8  4    9  4    10 3    
11 4    12 3    13 3    14 4    15 3    16 4    17 4    18 4    19 4    20 4    
21 4    22 2    23 3    24 3    25 4    26 4    27 4    28 4    29 4    30 3    
31 4    32 2    

[3,*]
1  1    2  2    3  3    4  3    5  2    6  2    7  3    8  3    9  2    10 3    
11 3    12 2    13 3    14 2    15 3    16 3    17 3    18 3    19 3    20 3    
21 2    22 2    23 2    24 3    25 3    26 3    27 3    28 3    29 2    30 3    
31 1    32 1    

[4,*]
1  1    2  2    3  2    4  2    5  2    6  3    7  3    8  2    9  3    10 2    
11 2    12 3    13 2    14 3    15 2    16 3    17 3    18 3    19 2    20 1    
21 2    22 2    23 2    24 3    25 2    26 2    27 3    28 2    29 3    30 1    
31 1    32 1    
;
