#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  7    4  8    5  6    6  8    7  3    8  4    9  5    10 6    
11 7    12 8    13 7    14 4    15 5    16 6    17 9    18 7    19 4    20 5    
21 7    22 6    23 4    24 6    25 8    26 6    27 8    28 4    29 4    30 6    
31 8    32 4    

[2,*]
1  2    2  4    3  4    4  3    5  4    6  2    7  2    8  3    9  3    10 4    
11 4    12 4    13 2    14 3    15 4    16 5    17 4    18 3    19 3    20 4    
21 3    22 2    23 3    24 4    25 3    26 4    27 2    28 3    29 3    30 4    
31 2    32 3    

[3,*]
1  1    2  3    3  2    4  3    5  1    6  1    7  2    8  2    9  3    10 3    
11 3    12 1    13 2    14 3    15 3    16 3    17 2    18 2    19 3    20 2    
21 2    22 2    23 3    24 2    25 3    26 1    27 2    28 2    29 3    30 1    
31 2    32 2    

[4,*]
1  1    2  2    3  3    4  1    5  1    6  1    7  2    8  3    9  3    10 3    
11 1    12 2    13 2    14 3    15 3    16 1    17 2    18 3    19 2    20 1    
21 2    22 3    23 2    24 3    25 1    26 1    27 2    28 3    29 1    30 2    
31 2    32 2    
;
