#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  5    3  7    4  5    5  8    6  7    7  8    8  7    9  8    10 7    
11 4    12 6    13 5    14 7    15 7    16 7    17 7    18 8    19 6    20 8    
21 3    22 4    23 5    24 6    25 7    26 8    27 7    28 4    29 5    30 6    
31 9    32 7    

[2,*]
1  1    2  4    3  3    4  4    5  4    6  4    7  4    8  4    9  4    10 2    
11 3    12 3    13 4    14 4    15 4    16 4    17 4    18 3    19 4    20 2    
21 2    22 3    23 3    24 4    25 4    26 4    27 2    28 3    29 4    30 5    
31 4    32 3    

[3,*]
1  1    2  2    3  3    4  3    5  3    6  3    7  3    8  3    9  2    10 2    
11 2    12 3    13 3    14 3    15 3    16 3    17 2    18 3    19 1    20 1    
21 2    22 2    23 3    24 3    25 3    26 1    27 2    28 3    29 3    30 3    
31 2    32 2    

[4,*]
1  1    2  3    3  2    4  3    5  3    6  3    7  2    8  1    9  2    10 2    
11 2    12 3    13 2    14 2    15 3    16 2    17 3    18 1    19 1    20 1    
21 2    22 3    23 3    24 3    25 1    26 2    27 2    28 3    29 3    30 1    
31 2    32 3    
;
