#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  7    4  6    5  4    6  7    7  6    8  7    9  8    10 8    
11 5    12 6    13 4    14 7    15 8    16 7    17 5    18 7    19 7    20 5    
21 5    22 8    23 7    24 6    25 8    26 6    27 5    28 7    29 5    30 8    
31 7    32 8    

[2,*]
1  2    2  4    3  3    4  2    5  4    6  4    7  4    8  4    9  4    10 3    
11 3    12 2    13 4    14 4    15 4    16 3    17 4    18 4    19 3    20 3    
21 4    22 4    23 3    24 4    25 3    26 3    27 4    28 3    29 4    30 4    
31 4    32 4    

[3,*]
1  1    2  3    3  2    4  3    5  3    6  3    7  3    8  3    9  2    10 2    
11 2    12 3    13 3    14 3    15 2    16 3    17 3    18 2    19 2    20 3    
21 3    22 2    23 3    24 3    25 2    26 3    27 2    28 3    29 3    30 3    
31 3    32 3    

[4,*]
1  1    2  1    3  2    4  2    5  2    6  3    7  3    8  2    9  2    10 1    
11 2    12 3    13 3    14 2    15 2    16 2    17 2    18 2    19 3    20 3    
21 2    22 3    23 2    24 2    25 3    26 2    27 3    28 2    29 3    30 3    
31 3    32 2    
;
