#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  7    4  7    5  5    6  7    7  6    8  8    9  6    10 7    
11 3    12 6    13 4    14 8    15 4    16 8    17 6    18 7    19 7    20 6    
21 4    22 7    23 6    24 7    25 8    26 8    27 5    28 6    29 4    30 7    
31 8    32 7    

[2,*]
1  3    2  4    3  4    4  3    5  4    6  3    7  4    8  3    9  4    10 2    
11 3    12 2    13 4    14 2    15 4    16 3    17 4    18 4    19 3    20 2    
21 4    22 4    23 4    24 4    25 4    26 3    27 3    28 2    29 4    30 4    
31 4    32 3    

[3,*]
1  1    2  3    3  2    4  3    5  2    6  3    7  3    8  3    9  1    10 2    
11 2    12 3    13 1    14 3    15 2    16 3    17 3    18 3    19 2    20 3    
21 3    22 3    23 3    24 3    25 2    26 2    27 2    28 3    29 3    30 3    
31 2    32 3    

[4,*]
1  1    2  1    3  2    4  2    5  3    6  2    7  3    8  1    9  2    10 1    
11 3    12 1    13 3    14 2    15 3    16 2    17 2    18 1    19 2    20 2    
21 2    22 3    23 3    24 2    25 2    26 1    27 2    28 3    29 3    30 2    
31 2    32 2    
;
