#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  7    4  7    5  8    6  6    7  8    8  3    9  4    10 5    
11 6    12 7    13 8    14 7    15 4    16 5    17 6    18 9    19 7    20 4    
21 5    22 7    23 6    24 4    25 6    26 8    27 6    28 8    29 4    30 4    
31 6    32 8    

[2,*]
1  2    2  4    3  4    4  4    5  3    6  4    7  2    8  2    9  3    10 3    
11 4    12 4    13 4    14 2    15 3    16 4    17 5    18 4    19 3    20 3    
21 4    22 3    23 2    24 3    25 4    26 3    27 4    28 2    29 3    30 3    
31 4    32 2    

[3,*]
1  1    2  3    3  3    4  2    5  3    6  1    7  1    8  2    9  2    10 3    
11 3    12 3    13 1    14 2    15 3    16 3    17 3    18 2    19 2    20 3    
21 2    22 2    23 2    24 3    25 2    26 3    27 1    28 2    29 2    30 3    
31 1    32 2    

[4,*]
1  1    2  3    3  2    4  3    5  1    6  1    7  1    8  2    9  3    10 3    
11 3    12 1    13 2    14 2    15 3    16 3    17 1    18 2    19 3    20 2    
21 1    22 2    23 3    24 2    25 3    26 1    27 1    28 2    29 3    30 1    
31 2    32 2    
;
