#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  6    4  8    5  7    6  7    7  5    8  7    9  6    10 8    
11 6    12 7    13 3    14 6    15 4    16 8    17 4    18 8    19 6    20 7    
21 7    22 6    23 4    24 7    25 6    26 7    27 8    28 8    29 5    30 6    
31 4    32 7    

[2,*]
1  2    2  3    3  5    4  4    5  4    6  3    7  4    8  3    9  4    10 3    
11 4    12 2    13 3    14 2    15 4    16 2    17 4    18 3    19 4    20 4    
21 3    22 2    23 4    24 4    25 4    26 4    27 4    28 3    29 3    30 2    
31 4    32 4    

[3,*]
1  1    2  3    3  3    4  3    5  2    6  3    7  2    8  3    9  3    10 3    
11 1    12 2    13 2    14 3    15 1    16 3    17 2    18 3    19 3    20 3    
21 2    22 3    23 3    24 3    25 3    26 3    27 2    28 2    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  2    3  3    4  1    5  2    6  2    7  3    8  2    9  3    10 1    
11 2    12 1    13 3    14 1    15 3    16 2    17 3    18 2    19 2    20 1    
21 2    22 2    23 2    24 3    25 3    26 2    27 2    28 1    29 2    30 3    
31 3    32 2    
;
