#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  8    4  5    5  6    6  4    7  7    8  8    9  7    10 5    
11 7    12 7    13 5    14 5    15 8    16 7    17 6    18 8    19 6    20 5    
21 7    22 5    23 8    24 7    25 8    26 7    27 8    28 7    29 4    30 6    
31 5    32 7    

[2,*]
1  2    2  4    3  3    4  3    5  2    6  4    7  4    8  4    9  3    10 4    
11 4    12 3    13 3    14 4    15 4    16 3    17 4    18 3    19 3    20 4    
21 3    22 4    23 4    24 4    25 4    26 4    27 4    28 2    29 3    30 3    
31 4    32 4    

[3,*]
1  1    2  2    3  2    4  2    5  3    6  3    7  3    8  2    9  3    10 3    
11 2    12 2    13 3    14 3    15 2    16 3    17 3    18 2    19 3    20 2    
21 3    22 3    23 3    24 3    25 3    26 3    27 2    28 2    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  2    3  1    4  2    5  3    6  3    7  2    8  2    9  2    10 2    
11 2    12 3    13 3    14 2    15 3    16 2    17 2    18 3    19 2    20 3    
21 2    22 3    23 3    24 3    25 2    26 1    27 2    28 2    29 2    30 3    
31 2    32 2    
;
