#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  8    4  7    5  8    6  7    7  4    8  6    9  5    10 7    
11 7    12 7    13 7    14 8    15 6    16 8    17 3    18 4    19 5    20 6    
21 7    22 8    23 7    24 4    25 5    26 6    27 9    28 7    29 4    30 5    
31 7    32 6    

[2,*]
1  2    2  4    3  4    4  4    5  4    6  2    7  3    8  3    9  4    10 4    
11 4    12 4    13 4    14 3    15 4    16 2    17 2    18 3    19 3    20 4    
21 4    22 4    23 2    24 3    25 4    26 5    27 4    28 3    29 3    30 4    
31 3    32 2    

[3,*]
1  1    2  3    3  3    4  3    5  2    6  2    7  2    8  3    9  3    10 3    
11 3    12 3    13 2    14 3    15 1    16 1    17 2    18 2    19 3    20 3    
21 3    22 1    23 2    24 3    25 3    26 3    27 2    28 2    29 3    30 2    
31 2    32 2    

[4,*]
1  1    2  3    3  2    4  1    5  2    6  2    7  2    8  3    9  2    10 2    
11 3    12 2    13 3    14 1    15 1    16 1    17 2    18 3    19 3    20 3    
21 1    22 2    23 2    24 3    25 3    26 1    27 2    28 3    29 2    30 1    
31 2    32 3    
;
