#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  6    3  6    4  9    5  8    6  6    7  6    8  6    9  7    10 6    
11 6    12 7    13 6    14 7    15 6    16 8    17 7    18 7    19 5    20 7    
21 6    22 8    23 6    24 7    25 3    26 6    27 4    28 8    29 4    30 8    
31 6    32 7    

[2,*]
1  1    2  3    3  5    4  4    5  3    6  3    7  3    8  4    9  3    10 3    
11 4    12 4    13 4    14 3    15 5    16 4    17 4    18 3    19 4    20 3    
21 4    22 3    23 4    24 2    25 3    26 2    27 4    28 2    29 4    30 3    
31 4    32 4    

[3,*]
1  1    2  4    3  3    4  2    5  2    6  2    7  3    8  2    9  2    10 3    
11 3    12 3    13 2    14 3    15 3    16 3    17 2    18 3    19 2    20 3    
21 3    22 3    23 1    24 2    25 2    26 3    27 1    28 3    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  3    3  2    4  2    5  2    6  2    7  2    8  2    9  3    10 2    
11 2    12 2    13 3    14 2    15 3    16 1    17 2    18 2    19 3    20 2    
21 3    22 1    23 2    24 1    25 3    26 1    27 3    28 2    29 3    30 2    
31 2    32 1    
;
