#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  6    3  8    4  6    5  7    6  3    7  6    8  4    9  8    10 4    
11 8    12 6    13 7    14 7    15 6    16 4    17 7    18 6    19 7    20 8    
21 8    22 5    23 6    24 4    25 7    26 8    27 7    28 5    29 7    30 7    
31 5    32 5    

[2,*]
1  1    2  4    3  3    4  4    5  2    6  3    7  2    8  4    9  2    10 4    
11 3    12 4    13 4    14 3    15 2    16 4    17 4    18 4    19 4    20 4    
21 3    22 3    23 2    24 4    25 4    26 4    27 3    28 4    29 4    30 3    
31 3    32 4    

[3,*]
1  1    2  3    3  3    4  1    5  2    6  2    7  3    8  1    9  3    10 2    
11 3    12 3    13 3    14 2    15 3    16 3    17 3    18 3    19 3    20 2    
21 2    22 2    23 3    24 3    25 3    26 2    27 3    28 3    29 2    30 2    
31 3    32 3    

[4,*]
1  1    2  3    3  1    4  2    5  1    6  3    7  1    8  3    9  2    10 3    
11 2    12 2    13 1    14 2    15 2    16 2    17 3    18 3    19 2    20 2    
21 1    22 2    23 3    24 3    25 2    26 2    27 2    28 2    29 2    30 3    
31 3    32 2    
;
