#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  8    4  4    5  7    6  6    7  8    8  6    9  4    10 8    
11 4    12 4    13 6    14 7    15 5    16 6    17 8    18 6    19 6    20 9    
21 8    22 6    23 6    24 6    25 7    26 6    27 6    28 7    29 6    30 7    
31 6    32 8    

[2,*]
1  2    2  4    3  2    4  4    5  3    6  4    7  3    8  2    9  4    10 2    
11 2    12 3    13 4    14 3    15 3    16 4    17 3    18 3    19 5    20 4    
21 3    22 3    23 3    24 4    25 3    26 3    27 4    28 4    29 4    30 3    
31 5    32 4    

[3,*]
1  1    2  1    3  3    4  2    5  3    6  2    7  2    8  3    9  1    10 2    
11 2    12 3    13 2    14 2    15 3    16 2    17 2    18 4    19 3    20 2    
21 2    22 2    23 3    24 2    25 2    26 3    27 3    28 3    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  2    3  2    4  3    5  2    6  1    7  3    8  1    9  1    10 2    
11 2    12 2    13 2    14 3    15 2    16 2    17 3    18 3    19 2    20 2    
21 2    22 2    23 2    24 2    25 3    26 2    27 2    28 2    29 3    30 2    
31 3    32 1    
;
