#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  5    3  5    4  8    5  7    6  6    7  8    8  6    9  5    10 7    
11 5    12 8    13 7    14 8    15 7    16 8    17 7    18 4    19 6    20 5    
21 7    22 7    23 7    24 7    25 8    26 6    27 8    28 3    29 4    30 5    
31 6    32 7    

[2,*]
1  1    2  3    3  4    4  4    5  3    6  4    7  3    8  3    9  4    10 3    
11 4    12 4    13 4    14 4    15 4    16 4    17 2    18 3    19 3    20 4    
21 4    22 4    23 4    24 4    25 3    26 4    27 2    28 2    29 3    30 3    
31 4    32 4    

[3,*]
1  1    2  3    3  3    4  2    5  3    6  3    7  2    8  3    9  2    10 3    
11 3    12 3    13 3    14 3    15 3    16 2    17 2    18 2    19 3    20 3    
21 3    22 3    23 3    24 2    25 3    26 1    27 1    28 2    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  3    3  2    4  3    5  2    6  2    7  3    8  2    9  3    10 2    
11 3    12 3    13 3    14 2    15 1    16 2    17 2    18 2    19 3    20 2    
21 2    22 3    23 2    24 3    25 1    26 1    27 1    28 2    29 3    30 3    
31 3    32 1    
;
