#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  6    3  8    4  6    5  5    6  7    7  5    8  8    9  7    10 8    
11 7    12 8    13 7    14 4    15 6    16 5    17 7    18 7    19 7    20 7    
21 8    22 6    23 8    24 3    25 4    26 5    27 6    28 7    29 8    30 7    
31 4    32 5    

[2,*]
1  1    2  4    3  3    4  3    5  4    6  3    7  4    8  4    9  4    10 4    
11 4    12 4    13 2    14 3    15 3    16 4    17 4    18 4    19 4    20 4    
21 3    22 4    23 2    24 2    25 3    26 3    27 4    28 4    29 4    30 2    
31 3    32 4    

[3,*]
1  1    2  3    3  2    4  3    5  2    6  3    7  3    8  3    9  3    10 3    
11 3    12 2    13 2    14 2    15 3    16 3    17 3    18 3    19 3    20 2    
21 3    22 1    23 1    24 2    25 2    26 3    27 3    28 3    29 1    30 2    
31 3    32 3    

[4,*]
1  1    2  2    3  3    4  2    5  3    6  2    7  3    8  3    9  3    10 2    
11 1    12 2    13 2    14 2    15 3    16 2    17 2    18 3    19 2    20 3    
21 1    22 1    23 1    24 2    25 3    26 3    27 3    28 1    29 2    30 2    
31 3    32 3    
;
