#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  6    3  7    4  6    5  6    6  7    7  6    8  7    9  6    10 8    
11 7    12 7    13 5    14 7    15 6    16 8    17 6    18 7    19 3    20 6    
21 4    22 8    23 4    24 8    25 6    26 7    27 7    28 6    29 4    30 7    
31 6    32 7    

[2,*]
1  1    2  4    3  3    4  3    5  4    6  4    7  4    8  3    9  5    10 4    
11 4    12 3    13 4    14 3    15 4    16 3    17 4    18 2    19 3    20 2    
21 4    22 2    23 4    24 3    25 4    26 4    27 3    28 2    29 4    30 4    
31 4    32 4    

[3,*]
1  1    2  2    3  2    4  3    5  3    6  3    7  2    8  3    9  3    10 3    
11 2    12 3    13 2    14 3    15 3    16 3    17 1    18 2    19 2    20 3    
21 1    22 3    23 2    24 3    25 3    26 3    27 2    28 3    29 3    30 3    
31 3    32 3    

[4,*]
1  1    2  2    3  3    4  2    5  2    6  2    7  3    8  2    9  3    10 1    
11 2    12 2    13 3    14 2    15 3    16 1    17 2    18 1    19 3    20 1    
21 3    22 2    23 3    24 2    25 2    26 1    27 2    28 2    29 2    30 3    
31 3    32 2    
;
