#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  8    4  7    5  5    6  7    7  7    8  5    9  5    10 8    
11 7    12 6    13 8    14 6    15 5    16 7    17 5    18 8    19 7    20 8    
21 7    22 8    23 7    24 4    25 6    26 5    27 7    28 7    29 7    30 7    
31 8    32 6    

[2,*]
1  2    2  4    3  4    4  3    5  4    6  4    7  3    8  3    9  4    10 4    
11 3    12 4    13 3    14 3    15 4    16 3    17 4    18 4    19 4    20 4    
21 4    22 4    23 2    24 3    25 3    26 4    27 4    28 4    29 4    30 4    
31 3    32 4    

[3,*]
1  1    2  3    3  2    4  3    5  3    6  2    7  2    8  3    9  3    10 2    
11 3    12 3    13 2    14 3    15 2    16 3    17 3    18 3    19 3    20 3    
21 3    22 2    23 2    24 2    25 3    26 3    27 3    28 3    29 3    30 2    
31 3    32 1    

[4,*]
1  1    2  2    3  2    4  2    5  2    6  2    7  3    8  3    9  2    10 3    
11 2    12 2    13 3    14 2    15 3    16 2    17 3    18 3    19 3    20 2    
21 1    22 2    23 2    24 2    25 3    26 2    27 2    28 3    29 2    30 3    
31 1    32 1    
;
