#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  6    4  4    5  8    6  4    7  4    8  6    9  7    10 5    
11 6    12 8    13 6    14 6    15 9    16 8    17 6    18 6    19 6    20 7    
21 6    22 6    23 7    24 6    25 7    26 6    27 8    28 7    29 7    30 5    
31 7    32 6    

[2,*]
1  2    2  3    3  2    4  4    5  2    6  2    7  3    8  4    9  3    10 3    
11 4    12 3    13 3    14 5    15 4    16 3    17 3    18 3    19 4    20 3    
21 3    22 4    23 4    24 4    25 3    26 5    27 4    28 4    29 3    30 4    
31 3    32 4    

[3,*]
1  1    2  2    3  3    4  1    5  2    6  2    7  3    8  2    9  2    10 3    
11 2    12 2    13 4    14 3    15 2    16 2    17 2    18 3    19 2    20 2    
21 3    22 3    23 3    24 2    25 3    26 3    27 3    28 2    29 3    30 2    
31 3    32 3    

[4,*]
1  1    2  3    3  1    4  1    5  2    6  2    7  2    8  2    9  3    10 2    
11 2    12 3    13 3    14 2    15 2    16 2    17 2    18 2    19 2    20 3    
21 2    22 2    23 2    24 3    25 2    26 3    27 1    28 2    29 2    30 3    
31 2    32 3    
;
