#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  6    4  8    5  6    6  5    7  7    8  5    9  8    10 7    
11 8    12 7    13 8    14 7    15 4    16 6    17 5    18 7    19 7    20 7    
21 7    22 8    23 6    24 8    25 3    26 4    27 5    28 6    29 7    30 8    
31 7    32 4    

[2,*]
1  2    2  3    3  4    4  3    5  3    6  4    7  3    8  4    9  4    10 4    
11 4    12 4    13 4    14 2    15 3    16 3    17 4    18 4    19 4    20 4    
21 4    22 3    23 4    24 2    25 2    26 3    27 3    28 4    29 4    30 4    
31 2    32 3    

[3,*]
1  1    2  3    3  3    4  2    5  3    6  2    7  3    8  3    9  3    10 3    
11 3    12 3    13 2    14 2    15 2    16 3    17 3    18 3    19 3    20 3    
21 2    22 3    23 1    24 1    25 2    26 2    27 3    28 3    29 3    30 1    
31 2    32 3    

[4,*]
1  1    2  2    3  2    4  3    5  2    6  3    7  2    8  3    9  3    10 3    
11 2    12 1    13 2    14 2    15 2    16 3    17 2    18 2    19 3    20 2    
21 3    22 1    23 1    24 1    25 2    26 3    27 3    28 3    29 1    30 2    
31 2    32 3    
;
