#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  3    4  4    5  5    6  6    7  7    8  8    9  7    10 4    
11 5    12 6    13 9    14 7    15 4    16 5    17 7    18 6    19 4    20 6    
21 8    22 6    23 8    24 4    25 4    26 6    27 8    28 4    29 6    30 6    
31 7    32 7    

[2,*]
1  2    2  2    3  2    4  3    5  3    6  4    7  4    8  4    9  2    10 3    
11 4    12 5    13 4    14 3    15 3    16 4    17 3    18 2    19 3    20 4    
21 3    22 4    23 2    24 3    25 3    26 4    27 2    28 3    29 3    30 4    
31 4    32 3    

[3,*]
1  1    2  1    3  2    4  2    5  3    6  3    7  3    8  1    9  2    10 3    
11 3    12 3    13 2    14 2    15 3    16 2    17 2    18 2    19 3    20 2    
21 3    22 1    23 2    24 2    25 3    26 1    27 2    28 2    29 3    30 3    
31 3    32 3    

[4,*]
1  1    2  1    3  2    4  3    5  3    6  3    7  1    8  2    9  2    10 3    
11 3    12 1    13 2    14 3    15 2    16 1    17 2    18 3    19 2    20 3    
21 1    22 1    23 2    24 3    25 1    26 2    27 2    28 2    29 2    30 2    
31 2    32 2    
;
