#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  6    4  4    5  7    6  6    7  7    8  8    9  8    10 5    
11 6    12 4    13 7    14 8    15 7    16 5    17 7    18 7    19 5    20 5    
21 8    22 7    23 6    24 8    25 6    26 5    27 7    28 5    29 8    30 7    
31 8    32 7    

[2,*]
1  2    2  3    3  2    4  4    5  4    6  4    7  4    8  4    9  3    10 3    
11 2    12 4    13 4    14 4    15 3    16 4    17 4    18 3    19 3    20 4    
21 4    22 3    23 4    24 3    25 3    26 4    27 3    28 4    29 4    30 4    
31 4    32 4    

[3,*]
1  1    2  2    3  3    4  3    5  3    6  3    7  3    8  2    9  2    10 2    
11 3    12 3    13 3    14 2    15 3    16 3    17 2    18 2    19 3    20 3    
21 2    22 3    23 3    24 2    25 3    26 2    27 3    28 3    29 3    30 3    
31 3    32 3    

[4,*]
1  1    2  2    3  2    4  2    5  3    6  3    7  2    8  2    9  1    10 2    
11 3    12 3    13 2    14 2    15 2    16 2    17 2    18 3    19 3    20 2    
21 3    22 2    23 2    24 3    25 2    26 3    27 2    28 3    29 3    30 3    
31 2    32 1    
;
