#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  8    3  6    4  5    5  7    6  5    7  8    8  7    9  8    10 7    
11 8    12 7    13 4    14 6    15 5    16 7    17 7    18 7    19 7    20 8    
21 6    22 8    23 3    24 4    25 5    26 6    27 7    28 8    29 7    30 4    
31 5    32 6    

[2,*]
1  2    2  3    3  3    4  4    5  3    6  4    7  4    8  4    9  4    10 4    
11 4    12 2    13 3    14 3    15 4    16 4    17 4    18 4    19 4    20 3    
21 4    22 2    23 2    24 3    25 3    26 4    27 4    28 4    29 2    30 3    
31 4    32 5    

[3,*]
1  1    2  2    3  3    4  2    5  3    6  3    7  3    8  3    9  3    10 3    
11 2    12 2    13 2    14 3    15 3    16 3    17 3    18 3    19 2    20 3    
21 1    22 1    23 2    24 2    25 3    26 3    27 3    28 1    29 2    30 3    
31 3    32 3    

[4,*]
1  1    2  3    3  2    4  3    5  2    6  3    7  3    8  3    9  2    10 1    
11 2    12 2    13 2    14 3    15 2    16 2    17 3    18 2    19 3    20 1    
21 1    22 1    23 2    24 3    25 3    26 3    27 1    28 2    29 2    30 3    
31 3    32 1    
;
